,Date,Open,High,Low,Close,Adj Close,Volume,Return,Cumsum
6204,2017-09-18,249.610001,250.119995,249.279999,249.720001,229.157745,46235200,0.0004406874706914697,0.189024876551094
6205,2017-09-19,250.0,250.070007,249.600006,249.970001,229.387146,47108100,-0.00011999600000001464,0.188904880551094
6206,2017-09-20,250.070007,250.190002,248.919998,250.059998,229.469711,59574100,-4.0024791937549726e-05,0.18886485575915646
6207,2017-09-21,249.880005,249.979996,249.190002,249.389999,228.854889,48211400,-0.001960965224088347,0.18690389053506812
6208,2017-09-22,249.050003,249.630005,249.020004,249.440002,228.900787,51214000,0.0015659465782057785,0.1884698371132739
6209,2017-09-25,249.149994,249.550003,248.080002,248.929993,228.43277,57064400,-0.0008830062424163508,0.18758683087085753
6210,2017-09-26,249.419998,249.699997,248.809998,249.080002,228.570435,54082000,-0.001363146510810192,0.18622368436004735
6211,2017-09-27,249.880005,250.490005,248.869995,250.050003,229.460541,81001400,0.0006803185392924597,0.1869040028993398
6212,2017-09-28,249.729996,250.440002,249.630005,250.350006,229.73587,44778800,0.0024827213788126907,0.1893867242781525
6213,2017-09-29,250.339996,251.320007,250.130005,251.229996,230.54335,85578000,0.0035551650324384693,0.19294188931059097
6214,2017-10-02,251.490005,252.320007,251.289993,252.320007,231.543625,59023000,0.0033003379199901305,0.1962422272305811
6215,2017-10-03,252.320007,252.889999,252.229996,252.860001,232.039139,66810200,0.002140115666689908,0.198382342897271
6216,2017-10-04,252.690002,253.440002,252.559998,253.160004,232.314468,55953600,0.0018599944448929714,0.20024233734216396
6217,2017-10-05,253.539993,254.679993,253.199997,254.660004,233.690964,63522800,0.0044174924308685954,0.20465982977303254
6218,2017-10-06,254.149994,254.699997,253.850006,254.369995,233.42482,80646000,0.0008656344882699322,0.20552546426130247
6219,2017-10-09,254.630005,254.699997,253.649994,253.949997,233.039398,35803100,-0.0026705729358172657,0.2028548913254852
6220,2017-10-10,254.600006,255.050003,253.979996,254.619995,233.65419,43057400,7.851138856603625e-05,0.20293340271405125
6221,2017-10-11,254.509995,255.020004,254.320007,255.020004,234.021301,47674300,0.0020038859377605055,0.20493728865181177
6222,2017-10-12,254.660004,255.059998,254.369995,254.639999,233.672592,47065100,-7.855572012006098e-05,0.2048587329316917
6223,2017-10-13,255.139999,255.270004,254.639999,254.949997,233.957031,54800400,-0.0007446970320008219,0.20411403589969088
6224,2017-10-16,255.210007,255.509995,254.820007,255.289993,234.269073,38221700,0.00031341247524051605,0.2044274483749314
6225,2017-10-17,255.229996,255.520004,254.979996,255.470001,234.43428,31561000,0.000940347936219834,0.20536779631115124
6226,2017-10-18,255.899994,255.949997,255.5,255.720001,234.663666,40888300,-0.0007033724275898033,0.20466442388356143
6227,2017-10-19,254.830002,255.830002,254.350006,255.789993,234.727875,61903800,0.0037671820133643535,0.20843160589692578
6228,2017-10-20,256.700012,257.140015,255.770004,257.109985,235.939194,89176400,0.0015970899136536834,0.21002869581057945
6229,2017-10-23,257.480011,257.51001,256.019989,256.109985,235.021576,63915300,-0.005320902367057906,0.20470779344352155
6230,2017-10-24,256.600006,256.829987,256.149994,256.559998,235.434479,66935900,-0.000155915818645773,0.20455187762487578
6231,2017-10-25,256.179993,256.309998,254.0,255.289993,234.269073,103715300,-0.003474119854472846,0.20107775777040293
6232,2017-10-26,255.990005,256.299988,255.479996,255.619995,234.571915,69798000,-0.0014454079955192303,0.1996323497748837
6233,2017-10-27,256.470001,257.890015,255.630005,257.709991,236.489792,85562500,0.004834834464713779,0.20446718423959748
6234,2017-10-30,256.470001,257.600006,256.410004,256.75,235.608856,54285700,0.0010917417199213689,0.20555892595951886
6235,2017-10-31,257.179993,257.440002,256.809998,257.149994,235.975937,60304800,-0.00011664593209640565,0.20544228002742246
6236,2017-11-01,258.040009,258.429993,257.070007,257.48999,236.287918,54202700,-0.0021315260456374434,0.20331075398178503
6237,2017-11-02,257.410004,257.75,256.190002,257.589996,236.379684,56449500,0.0006992424428071963,0.20400999642459222
6238,2017-11-03,257.769989,258.5,257.299988,258.450012,237.168884,59589700,0.0026380999690386983,0.2066480963936309
6239,2017-11-06,258.299988,259.0,258.220001,258.850006,237.535965,49652600,0.002129376792692777,0.2087774731863237
6240,2017-11-07,258.970001,259.350006,258.089996,258.670013,237.370789,57502200,-0.0011583889981142705,0.20761908418820943
6241,2017-11-08,258.470001,259.220001,258.149994,259.109985,237.774521,50469600,0.002476047500769615,0.21009513168897903
6242,2017-11-09,257.730011,258.390015,256.359985,258.170013,236.911926,95085500,0.0017072206620128252,0.21180235235099185
6243,2017-11-10,257.730011,258.290009,257.369995,258.089996,236.838501,59984700,0.0013967523557044921,0.21319910470669634
6244,2017-11-13,257.309998,258.589996,257.269989,258.329987,237.058731,50228600,0.003964047288982566,0.2171631519956789
6245,2017-11-14,257.410004,257.850006,256.519989,257.730011,236.508209,61315200,0.001243180121313294,0.2184063321169922
6246,2017-11-15,256.619995,257.220001,255.630005,256.440002,235.324356,80811500,-0.0007013989693204712,0.21770493314767173
6247,2017-11-16,257.519989,259.040009,257.470001,258.619995,237.32489,67777000,0.0042715363738230335,0.22197646952149475
6248,2017-11-17,258.220001,258.589996,257.769989,257.859985,236.627426,75756800,-0.0013942219758570525,0.22058224754563768
6249,2017-11-20,258.140015,258.519989,257.859985,258.299988,237.031204,48075500,0.0006197140726128008,0.22120196161825048
6250,2017-11-21,259.179993,260.200012,258.26001,259.98999,238.582047,69176800,0.003125229654589708,0.22432719127284018
6251,2017-11-22,260.0,260.149994,259.570007,259.76001,238.371017,45033400,-0.000923038461538375,0.2234041528113018
6252,2017-11-24,260.320007,260.480011,260.160004,260.359985,238.921585,27856500,0.00015357252199220772,0.22355772533329402
6253,2017-11-27,260.410004,260.75,260.0,260.230011,238.802338,52274900,-0.0006911908038679823,0.22286653452942604
6254,2017-11-28,260.76001,262.899994,260.649994,262.869995,241.22496,98971700,0.008091674026243497,0.23095820855566954
6255,2017-11-29,263.019989,263.630005,262.200012,262.709991,241.078064,77512100,-0.0011786100409273735,0.22977959851474217
6256,2017-11-30,263.76001,266.049988,263.670013,265.01001,243.188721,127894400,0.004739156629543652,0.23451875514428583
6257,2017-12-01,264.76001,265.309998,260.76001,264.459991,242.683945,164390900,-0.001133173397296745,0.2333855817469891
6258,2017-12-04,266.309998,266.799988,264.079987,264.140015,242.390335,94040600,-0.008148334708785518,0.22523724703820358
6259,2017-12-05,263.190002,265.149994,263.040009,263.190002,241.518585,77994500,0.0,0.22523724703820358
6260,2017-12-06,263.299988,263.730011,262.709991,263.23999,241.564392,75898600,-0.0002278693609359653,0.2250093776772676
6261,2017-12-07,264.070007,264.429993,262.940002,264.070007,242.326065,77218600,0.0,0.2250093776772676
6262,2017-12-08,265.160004,265.519989,264.029999,265.51001,243.647552,76563900,0.0013199803692867933,0.2263293580465544
6263,2017-12-11,266.309998,266.380005,265.480011,266.309998,244.381622,83077500,0.0,0.2263293580465544
6264,2017-12-12,267.209991,267.320007,266.350006,266.779999,244.812943,85195800,-0.0016091913269815836,0.22472016671957282
6265,2017-12-13,267.059998,267.559998,266.649994,266.75,244.785461,102905400,-0.0011607803576783047,0.2235593863618945
6266,2017-12-14,267.089996,267.220001,265.600006,265.660004,243.785202,100666700,-0.005353970651899557,0.21820541570999497
6267,2017-12-15,265.450012,267.040009,265.390015,266.51001,245.815308,144610300,0.003993211347076553,0.22219862705707152
6268,2017-12-18,268.100006,268.600006,267.980011,268.200012,247.374069,83653600,0.00037301752242410464,0.22257164457949563
6269,2017-12-19,268.480011,268.529999,267.089996,267.170013,246.424042,82382900,-0.004879312970528772,0.21769233160896687
6270,2017-12-20,268.269989,268.329987,266.690002,267.029999,246.294937,76751500,-0.004622171882222854,0.213070159726744
6271,2017-12-21,267.73999,268.390015,267.299988,267.579987,246.8022,67032300,-0.0005976059086278468,0.21247255381811617
6272,2017-12-22,267.600006,267.640015,266.899994,267.51001,246.737656,78720900,-0.0003363079147314559,0.2121362459033847
6273,2017-12-26,267.049988,267.440002,266.890015,267.190002,246.442459,45244400,0.00052429884400522,0.21266054474738993
6274,2017-12-27,267.380005,267.730011,267.01001,267.320007,246.562408,57751000,-0.00022439224653319654,0.21243615250085673
6275,2017-12-28,267.890015,267.920013,267.450012,267.869995,247.069656,45116100,-7.473216200308234e-05,0.21236142033885366
6276,2017-12-29,268.529999,268.549988,266.640015,266.859985,246.138077,96007400,-0.006219096585927372,0.2061423237529263
6277,2018-01-02,267.839996,268.809998,267.399994,268.769989,247.89975,86655700,0.0034721961390711212,0.20961451989199742
6278,2018-01-03,268.959991,270.640015,268.959991,270.470001,249.467743,90070400,0.005614255095658531,0.21522877498765594
6279,2018-01-04,271.200012,272.160004,270.540009,271.609985,250.519257,80636400,0.001511699785617928,0.21674047477327388
6280,2018-01-05,272.51001,273.559998,271.950012,273.420013,252.188705,83524000,0.0033393378834045786,0.22007981265667845
6281,2018-01-08,273.309998,274.100006,272.980011,273.920013,252.649887,57319200,0.0022319527440045417,0.22231176540068298
6282,2018-01-09,274.399994,275.25,274.079987,274.540009,253.221756,57254000,0.0005102587575129661,0.22282202415819594
6283,2018-01-10,273.679993,274.420013,272.920013,274.119995,252.834381,69574300,0.0016077243907266273,0.22442974854892256
6284,2018-01-11,274.75,276.119995,274.559998,276.119995,254.679031,62361500,0.00498633303002736,0.2294160815789499
6285,2018-01-12,276.420013,278.109985,276.079987,277.920013,256.339325,90816100,0.0054265245982750175,0.23484260617722494
6286,2018-01-16,279.350006,280.089996,276.179993,276.970001,255.463074,106555100,-0.008519795771903376,0.22632281040532157
6287,2018-01-17,278.029999,280.049988,276.970001,279.609985,257.898071,113258800,0.005682789647458221,0.2320056000527798
6288,2018-01-18,279.480011,279.959991,278.579987,279.140015,257.464508,100728000,-0.0012165306519899381,0.23078906940078986
6289,2018-01-19,279.799988,280.410004,279.140015,280.410004,258.635956,140920100,0.0021801859405370314,0.2329692553413269
6290,2018-01-22,280.170013,282.690002,280.109985,282.690002,260.738892,91322400,0.00899449935064967,0.24196375469197656
6291,2018-01-23,282.73999,283.619995,282.369995,283.290009,261.292297,97084700,0.0019453173214019717,0.24390907201337853
6292,2018-01-24,284.019989,284.700012,281.839996,283.179993,261.190857,134816100,-0.0029575242325637335,0.2409515477808148
6293,2018-01-25,284.160004,284.269989,282.399994,283.299988,261.301544,84587300,-0.0030265202276673325,0.23792502755314746
6294,2018-01-26,284.25,286.630005,283.959991,286.579987,264.326813,107743100,0.008196963940193551,0.24612199149334102
6295,2018-01-29,285.929993,286.429993,284.5,284.679993,262.574371,90118300,-0.004371699474003764,0.24175029201933726
6296,2018-01-30,282.600006,284.73999,281.220001,281.76001,259.881134,131796400,-0.0029723849333534165,0.23877790708598384
6297,2018-01-31,282.730011,283.299988,280.679993,281.899994,260.010254,108364800,-0.002935723013854366,0.23584218407212948
6298,2018-02-01,281.070007,283.059998,280.679993,281.579987,259.715027,90102500,0.0018144234080445356,0.237656607480174
6299,2018-02-02,280.079987,280.230011,275.410004,275.450012,254.061157,173174800,-0.01653090265246264,0.22112570482771138
6300,2018-02-05,273.450012,275.850006,263.309998,263.929993,243.435623,294681800,-0.03481447643893316,0.18631122838877823
6301,2018-02-06,259.940002,269.700012,258.700012,269.130005,248.231842,355026800,0.03535432380276734,0.22166555219154557
6302,2018-02-07,268.5,272.359985,267.579987,267.670013,246.885254,167376100,-0.003091199255121106,0.21857435293642447
6303,2018-02-08,268.01001,268.170013,257.589996,257.630005,237.624847,246449500,-0.038729915349057446,0.179844437587367
6304,2018-02-09,260.799988,263.609985,252.919998,261.5,241.194336,283565300,0.002684095215525912,0.1825285328028929
6305,2018-02-12,263.829987,267.01001,261.660004,265.339996,244.736206,143736000,0.0057234168760352784,0.1882519496789282
6306,2018-02-13,263.970001,266.619995,263.309998,266.0,245.344849,81223600,0.007690264016023454,0.19594221369495166
6307,2018-02-14,264.309998,270.0,264.299988,269.589996,248.656067,120735700,0.01997653528036415,0.2159187489753158
6308,2018-02-15,271.570007,273.040009,268.769989,273.029999,251.829056,111200300,0.005376116516431065,0.22129486549174687
6309,2018-02-16,272.320007,275.320007,272.269989,273.109985,251.902725,160420100,0.002900917963034641,0.22419578345478153
6310,2018-02-20,272.029999,273.670013,270.5,271.399994,250.325592,86369700,-0.002315939426959976,0.22187984402782154
6311,2018-02-21,271.899994,274.720001,269.940002,270.049988,249.080414,98883700,-0.00680399426562697,0.21507584976219457
6312,2018-02-22,271.100006,273.049988,269.640015,270.399994,249.403198,110511300,-0.002582117242741836,0.21249373251945272
6313,2018-02-23,271.790009,274.709991,271.25,274.709991,253.378555,92766400,0.010743522216815573,0.2232372547362683
6314,2018-02-26,275.929993,278.01001,275.26001,277.899994,256.320831,86491400,0.0071394957053471444,0.23037675044161543
6315,2018-02-27,278.109985,278.920013,274.359985,274.429993,253.1203,99099200,-0.013232146267599743,0.21714460417401568
6316,2018-02-28,275.679993,276.190002,271.290009,271.649994,250.556168,121907800,-0.01461839488656702,0.20252620928744866
6317,2018-03-01,271.410004,273.170013,266.0,267.700012,246.912903,176855100,-0.013669326647222627,0.18885688264022604
6318,2018-03-02,265.799988,269.720001,264.820007,269.079987,248.185745,139083200,0.012340102137250782,0.20119698477747683
6319,2018-03-05,267.730011,272.890015,267.609985,272.190002,251.05423,97307400,0.016658539636036553,0.21785552441351339
6320,2018-03-06,273.299988,273.390015,271.179993,272.880005,251.690674,79213200,-0.0015367106419338812,0.2163188137715795
6321,2018-03-07,270.420013,273.179993,270.200012,272.779999,251.598419,87063500,0.008727112959646195,0.2250459267312257
6322,2018-03-08,273.549988,274.23999,272.420013,274.100006,252.815933,66901200,0.0020106672422885385,0.22705659397351424
6323,2018-03-09,275.700012,278.869995,275.339996,278.869995,257.215546,113625300,0.011497942916302817,0.23855453688981706
6324,2018-03-12,279.200012,279.910004,278.079987,278.519989,256.89267,71924800,-0.0024356123595009214,0.23611892453031613
6325,2018-03-13,279.839996,280.410004,276.029999,276.720001,255.232452,91968900,-0.011149210422372793,0.22496971410794334
6326,2018-03-14,277.809998,278.019989,274.670013,275.299988,253.922684,105895100,-0.009034988006443248,0.21593472610150008
6327,2018-03-15,275.880005,276.609985,274.429993,275.0,253.646011,83433000,-0.003189810729487202,0.21274491537201287
6328,2018-03-16,274.5,275.390015,274.140015,274.200012,253.921143,100343700,-0.0010928524590163382,0.21165206291299654
6329,2018-03-19,273.350006,274.399994,268.619995,270.48999,250.485428,109208400,-0.010462834963318164,0.2011892279496784
6330,2018-03-20,270.940002,271.670013,270.179993,270.950012,250.911392,59757300,3.694544890430207e-05,0.2012261733985827
6331,2018-03-21,270.899994,273.269989,270.190002,270.429993,250.429871,78709600,-0.0017349612787365654,0.19949121211984613
6332,2018-03-22,267.910004,268.869995,263.359985,263.670013,244.169876,148785900,-0.015826176464840153,0.18366503565500597
6333,2018-03-23,264.170013,264.540009,257.829987,258.049988,238.965454,183534800,-0.023166993598171943,0.16049804205683402
6334,2018-03-26,262.130005,265.429993,259.410004,265.109985,245.503357,141956100,0.011368328475025254,0.17186637053185927
6335,2018-03-27,266.170013,266.769989,258.839996,260.600006,241.326889,129941400,-0.020926500837643105,0.15093986969421616
6336,2018-03-28,260.75,262.640015,258.579987,259.829987,240.613785,146452300,-0.003528333652924192,0.14741153604129198
6337,2018-03-29,261.119995,265.26001,259.839996,263.149994,243.688278,111601600,0.0077741997505781785,0.15518573579187017
6338,2018-04-02,262.549988,263.130005,254.669998,257.470001,238.428375,186286300,-0.019348646856536745,0.13583708893533342
6339,2018-04-03,258.869995,261.309998,256.839996,260.769989,241.484268,119956900,0.00733956826475773,0.14317665720009115
6340,2018-04-04,256.75,264.359985,256.600006,263.559998,244.067902,123715300,0.026523848101265853,0.169700505301357
6341,2018-04-05,265.549988,266.640015,264.320007,265.640015,245.994171,82652600,0.00033902091533900017,0.170039526216696
6342,2018-04-06,263.420013,265.109985,258.0,259.720001,240.511993,179521200,-0.014046055035309556,0.15599347118138643
6343,2018-04-09,261.369995,264.839996,259.940002,261.0,241.697266,105442900,-0.0014155986038107287,0.1545778725775757
6344,2018-04-10,264.269989,266.040009,262.980011,265.149994,245.54039,103529000,0.003329946784082179,0.15790781936165788
6345,2018-04-11,263.470001,265.640015,263.390015,263.76001,244.253189,91140200,0.0011007287315416138,0.15900854809319948
6346,2018-04-12,265.26001,267.0,265.059998,265.929993,246.262665,68890500,0.00252575953684086,0.16153430763004034
6347,2018-04-13,267.410004,267.540009,264.01001,265.149994,245.54039,85079200,-0.008451478875861437,0.1530828287541789
6348,2018-04-16,267.0,268.200012,266.070007,267.329987,247.559128,63405300,0.001235906367041262,0.15431873512122016
6349,2018-04-17,269.329987,270.869995,268.75,270.190002,250.207642,64682000,0.0031931646734902033,0.15751189979471036
6350,2018-04-18,270.690002,271.299988,269.869995,270.390015,250.392853,57303900,-0.0011082308093521213,0.15640366898535824
6351,2018-04-19,269.649994,269.880005,267.720001,268.890015,249.00383,77655900,-0.0028183905689239033,0.15358527841643432
6352,2018-04-20,268.809998,269.059998,265.609985,266.609985,246.892441,99953100,-0.008184267759266946,0.14540101065716737
6353,2018-04-23,267.26001,267.890015,265.350006,266.570007,246.855362,65558000,-0.002581766722226969,0.14281924393494042
6354,2018-04-24,267.730011,267.980011,261.279999,262.980011,243.530869,112885500,-0.01774175402398202,0.1250774899109584
6355,2018-04-25,262.910004,264.130005,260.850006,263.630005,244.132813,103840900,0.002738583504034209,0.12781607341499263
6356,2018-04-26,264.790009,267.25,264.290009,266.309998,246.614532,67731900,0.00574035631382153,0.13355642972881415
6357,2018-04-27,267.0,267.339996,265.5,266.559998,246.8461,57053600,-0.0016479475655430437,0.1319084821632711
6358,2018-04-30,267.26001,267.890015,264.429993,264.51001,244.947754,82182300,-0.010289605242475295,0.12161887692079582
6359,2018-05-01,263.869995,265.100006,262.109985,264.980011,245.382965,74203400,0.004206677610313265,0.12582555453110908
6360,2018-05-02,264.76001,265.679993,262.76001,263.200012,243.734665,86368900,-0.005892120943793616,0.11993343358731547
6361,2018-05-03,262.26001,263.359985,259.049988,262.619995,243.197464,136311500,0.001372626348942771,0.12130605993625823
6362,2018-05-04,261.519989,266.790009,261.149994,266.019989,246.346039,91222100,0.017207097695312305,0.13851315763157054
6363,2018-05-07,266.890015,268.019989,266.109985,266.920013,247.179489,55304900,0.00011239836005096618,0.13862555599162152
6364,2018-05-08,266.5,267.329987,265.149994,266.920013,247.179489,67499200,0.0015760337711068783,0.1402015897627284
6365,2018-05-09,267.679993,269.869995,267.089996,269.5,249.56868,59666100,0.006799189508346914,0.1470007792710753
6366,2018-05-10,270.339996,272.390015,270.220001,272.019989,251.902252,72063900,0.0062143708842846345,0.15321515015535994
6367,2018-05-11,272.160004,273.149994,271.579987,272.850006,252.670883,59871500,0.002535280679963514,0.15575043083532344
6368,2018-05-14,273.339996,274.079987,272.359985,272.980011,252.791306,54790600,-0.0013169861903414774,0.15443344464498196
6369,2018-05-15,271.589996,271.609985,270.029999,271.100006,251.050339,87036100,-0.0018041533459132917,0.15262929129906866
6370,2018-05-16,271.140015,272.76001,271.109985,272.23999,252.105927,53942600,0.00405685232406575,0.1566861436231344
6371,2018-05-17,271.940002,273.230011,271.130005,272.01001,251.892975,56536400,0.0002574391390937396,0.15694358276222814
6372,2018-05-18,271.619995,272.029999,270.929993,271.329987,251.26326,64368000,-0.0010676975382464028,0.15587588522398174
6373,2018-05-21,273.01001,273.980011,272.570007,273.369995,253.152405,58025900,0.0013185780257654093,0.15719446324974715
6374,2018-05-22,273.959991,274.25,272.23999,272.609985,252.448608,52966400,-0.0049277487383185365,0.15226671451142862
6375,2018-05-23,271.170013,273.390015,270.98999,273.359985,253.143127,64694200,0.008076010971021385,0.16034272548245002
6376,2018-05-24,272.910004,273.220001,270.779999,272.799988,252.624634,76043800,-0.000403121902413039,0.15993960358003698
6377,2018-05-25,272.149994,272.859985,271.579987,272.149994,252.02269,56374800,0.0,0.15993960358003698
6378,2018-05-29,270.309998,271.170013,267.76001,269.019989,249.124176,115908600,-0.004772331802540273,0.1551672717774967
6379,2018-05-30,270.5,273.109985,270.420013,272.609985,252.448608,69678400,0.007800314232902014,0.1629675860103987
6380,2018-05-31,272.149994,272.48999,270.26001,270.940002,250.902161,93519900,-0.004446048233240085,0.15852153777715863
6381,2018-06-01,272.410004,273.940002,272.329987,273.600006,253.365509,71258400,0.004368422534144497,0.16288996031130312
6382,2018-06-04,274.529999,275.190002,274.26001,274.899994,254.56929,45385200,0.0013477397783402797,0.1642377000896434
6383,2018-06-05,275.049988,275.529999,274.179993,275.100006,254.754501,51135000,0.00018185058055709776,0.16441955067020048
6384,2018-06-06,275.790009,277.519989,275.089996,277.399994,256.884369,62732200,0.005837720539035171,0.17025727120923564
6385,2018-06-07,277.950012,278.279999,276.339996,277.369995,256.856628,72969400,-0.0020867673141168924,0.16817050389511876
6386,2018-06-08,276.850006,278.25,276.660004,278.190002,257.615997,72139700,0.004840151601802693,0.17301065549692146
6387,2018-06-11,278.440002,279.369995,278.309998,278.559998,257.958588,58892500,0.0004309581925660762,0.17344161368948754
6388,2018-06-12,279.029999,279.329987,278.190002,278.920013,258.291992,72329000,-0.000394172671018044,0.1730474410184695
6389,2018-06-13,279.190002,279.480011,277.799988,278.029999,257.467834,79070600,-0.004154887322935072,0.16889255369553444
6390,2018-06-14,279.01001,279.329987,278.059998,278.730011,258.116089,77097600,-0.0010035446398501333,0.1678890090556843
6391,2018-06-15,276.600006,277.51001,275.350006,277.130005,257.786804,120041600,0.0019161207104239008,0.1698051297661082
6392,2018-06-18,275.48999,276.700012,274.950012,276.559998,257.2565,52917600,0.0038840177096816837,0.1736891474757899
6393,2018-06-19,274.0,275.75,273.529999,275.5,256.270477,97531500,0.005474452554744526,0.17916360003053441
6394,2018-06-20,276.269989,276.720001,275.589996,275.970001,256.707733,53785500,-0.0010858508413665764,0.17807774918916783
6395,2018-06-21,275.959991,275.980011,273.679993,274.23999,255.09845,71061400,-0.006232791187473349,0.17184495800169447
6396,2018-06-22,275.660004,275.790009,274.48999,274.73999,255.563599,54898500,-0.003337495416999404,0.16850746258469507
6397,2018-06-25,273.440002,273.619995,269.100006,271.0,252.08461,137854200,-0.008923354235493286,0.15958410834920178
6398,2018-06-26,271.640015,272.559998,270.790009,271.600006,252.642761,68547400,-0.00014728684210975964,0.159436821507092
6399,2018-06-27,272.26001,273.869995,269.179993,269.350006,250.549805,105110700,-0.010688326941587986,0.14874849456550404
6400,2018-06-28,269.290009,271.75,268.48999,270.890015,251.982346,76650500,0.0059415720840946895,0.15469006664959872
6401,2018-06-29,272.119995,273.660004,271.149994,271.279999,252.345093,97592500,-0.0030868587955105685,0.15160320785408815
6402,2018-07-02,269.51001,272.040009,269.23999,271.859985,252.884583,63554800,0.008719434947889215,0.16032264280197736
6403,2018-07-03,272.869995,272.980011,270.420013,270.899994,251.991608,42187100,-0.007219558896536149,0.15310308390544122
6404,2018-07-05,272.170013,273.179993,270.959991,273.109985,254.047348,56925900,0.0034536207337434034,0.1565567046391846
6405,2018-07-06,273.140015,275.839996,272.709991,275.420013,256.196045,66493700,0.008347359869625759,0.16490406450881037
6406,2018-07-09,276.549988,277.959991,276.5,277.899994,258.503052,50550400,0.004881598476149663,0.16978566298496003
6407,2018-07-10,278.410004,279.01001,278.079987,278.899994,259.433197,51966800,0.001759958309543997,0.17154562129450404
6408,2018-07-11,277.149994,278.040009,276.519989,276.859985,257.535583,77054700,-0.0010463972804560038,0.17049922401404805
6409,2018-07-12,278.279999,279.429993,277.600006,279.369995,259.870392,60124700,0.003916903851936704,0.17441612786598476
6410,2018-07-13,279.170013,279.929993,278.660004,279.589996,260.075134,48216000,0.0015043986833929832,0.17592052654937773
6411,2018-07-16,279.640015,279.799988,278.839996,279.339996,259.842499,48201000,-0.001072875782816777,0.17484765076656095
6412,2018-07-17,278.470001,280.910004,278.410004,280.470001,260.893646,52315500,0.0071821021755230285,0.18202975294208398
6413,2018-07-18,280.559998,281.179993,280.059998,281.059998,261.442444,44593500,0.0017821499984470345,0.183811902940531
6414,2018-07-19,280.309998,280.73999,279.459991,280.0,260.456421,61412100,-0.0011059113203661301,0.18270599162016488
6415,2018-07-20,279.769989,280.480011,279.5,279.679993,260.158752,82337700,-0.0003216785342904849,0.18238431308587438
6416,2018-07-23,279.450012,280.429993,279.059998,280.200012,260.642487,47047600,0.0026838431483051785,0.18506815623417955
6417,2018-07-24,281.790009,282.559998,280.630005,281.609985,261.954102,68026900,-0.0006388587041778443,0.1844292975300017
6418,2018-07-25,281.329987,284.369995,281.279999,284.01001,264.186554,78882900,0.009526261414855876,0.19395555894485758
6419,2018-07-26,283.200012,284.109985,283.089996,283.339996,263.563263,57919500,0.0004942937643659771,0.19444985270922355
6420,2018-07-27,283.709991,283.820007,280.380005,281.420013,261.777374,76768700,-0.008071545143434935,0.1863783075657886
6421,2018-07-30,281.51001,281.690002,279.359985,279.950012,260.409943,63742500,-0.005541536515877383,0.18083677104991122
6422,2018-07-31,280.809998,282.019989,280.380005,281.329987,261.693573,68570500,0.0018517467458548595,0.1826885177957661
6423,2018-08-01,281.559998,282.130005,280.130005,280.859985,261.256439,53853300,-0.0024861947896448436,0.18020232300612124
6424,2018-08-02,279.390015,282.579987,279.160004,282.390015,262.679626,63426400,0.010737677937416625,0.19094000094353786
6425,2018-08-03,282.529999,283.660004,282.329987,283.600006,263.805176,53935400,0.003787233227576773,0.19472723417111462
6426,2018-08-06,283.640015,284.98999,283.200012,284.640015,264.772644,39400900,0.0035255956392471633,0.1982528298103618
6427,2018-08-07,285.390015,286.01001,285.23999,285.579987,265.646942,43196600,0.0006656574862999729,0.19891848729666178
6428,2018-08-08,285.390015,285.910004,284.940002,285.459991,265.535339,42114600,0.00024519428263808363,0.19916368157929987
6429,2018-08-09,285.529999,285.970001,284.920013,285.070007,265.172607,35717000,-0.001611011107803071,0.1975526704714968
6430,2018-08-10,283.450012,284.059998,282.359985,283.160004,263.395935,77076000,-0.0010231363123032792,0.19652953415919353
6431,2018-08-13,283.470001,284.160004,281.769989,282.100006,262.409912,65732900,-0.004832945268166197,0.19169658889102734
6432,2018-08-14,282.920013,284.170013,282.480011,283.899994,264.084229,43842000,0.0034638093983121983,0.19516039828933954
6433,2018-08-15,282.380005,282.540009,280.160004,281.779999,262.112152,102925400,-0.002124817584021247,0.1930355807053183
6434,2018-08-16,283.399994,285.040009,283.359985,284.059998,264.233063,69967900,0.002328877960385613,0.1953644586657039
6435,2018-08-17,283.829987,285.559998,283.369995,285.059998,265.163269,65618500,0.004333618913916909,0.1996980775796208
6436,2018-08-20,285.570007,285.970001,285.059998,285.670013,265.730652,39807500,0.00035019784133005115,0.20004827542095086
6437,2018-08-21,286.25,287.309998,285.709991,286.339996,266.353912,67272000,0.0003143965065501662,0.200362671927501
6438,2018-08-22,285.880005,286.76001,285.579987,286.170013,266.195801,44993300,0.0010144396072750883,0.2013771115347761
6439,2018-08-23,285.970001,286.940002,285.429993,285.790009,265.842346,49204900,-0.0006294086770312212,0.20074770285774488
6440,2018-08-24,286.440002,287.670013,286.380005,287.51001,267.44223,57487400,0.0037355397030056922,0.20448324256075057
6441,2018-08-27,288.859985,289.899994,288.679993,289.779999,269.553833,57072400,0.0031849825097788487,0.20766822507052943
6442,2018-08-28,290.299988,290.420013,289.399994,289.920013,269.684021,46943500,-0.0013089046355730532,0.20635932043495636
6443,2018-08-29,290.160004,291.73999,289.890015,291.480011,271.135162,61485500,0.004549238288540882,0.21090855872349723
6444,2018-08-30,290.940002,291.359985,289.630005,290.299988,270.037506,61229500,-0.0021998143795984707,0.20870874434389877
6445,2018-08-31,289.839996,290.809998,289.290009,290.309998,270.046814,66140800,0.0016215912451227824,0.21033033558902156
